"","layer","services","node_id","taxon","node_int","node_to","services_to","type","hop"
"9724","CP","None",24,"Plant",503,26,"None","I",2
"9725","CP","None",24,"Plant",503,31,"None","I",2
"9726","CP","None",24,"Plant",503,41,"None","I",2
"9727","CP","None",24,"Plant",503,43,"None","I",2
"9728","CP","None",24,"Plant",503,56,"None","I",2
"9729","CP","None",24,"Plant",503,59,"None","I",2
"9730","CP","None",24,"Plant",503,72,"None","I",2
"9731","CP","None",24,"Plant",503,73,"None","I",2
"9732","CP","None",24,"Plant",503,85,"None","I",2
"9733","CP","None",24,"Plant",503,93,"Crop production","I",2
"9734","CP","None",24,"Plant",503,10,"None","I",2
"9735","CP","None",24,"Plant",503,17,"None","I",2
"9736","CP","None",24,"Plant",503,26,"None","I",2
"9737","CP","None",24,"Plant",503,31,"None","I",2
"9738","CP","None",24,"Plant",503,41,"None","I",2
"9739","CP","None",24,"Plant",503,43,"None","I",2
"9740","CP","None",24,"Plant",503,56,"None","I",2
"9741","CP","None",24,"Plant",503,59,"None","I",2
"9742","CP","None",24,"Plant",503,72,"None","I",2
"9743","CP","None",24,"Plant",503,73,"None","I",2
"9744","CP","None",24,"Plant",503,85,"None","I",2
"9745","CP","None",24,"Plant",503,93,"Crop production","I",2
"9746","CP","None",24,"Plant",503,10,"None","I",2
"9747","CP","None",24,"Plant",503,17,"None","I",2
"9748","CP","None",24,"Plant",503,26,"None","I",2
"9749","CP","None",24,"Plant",503,31,"None","I",2
"9750","CP","None",24,"Plant",503,41,"None","I",2
"9751","CP","None",24,"Plant",503,43,"None","I",2
"9752","CP","None",24,"Plant",503,56,"None","I",2
"9753","CP","None",24,"Plant",503,59,"None","I",2
"9754","CP","None",24,"Plant",503,72,"None","I",2
"9755","CP","None",24,"Plant",503,73,"None","I",2
"9756","CP","None",24,"Plant",503,85,"None","I",2
"9757","CP","None",24,"Plant",503,93,"Crop production","I",2
"9758","CP","None",26,"Plant",503,10,"None","I",2
"9759","CP","None",26,"Plant",503,17,"None","I",2
"9760","CP","None",26,"Plant",503,24,"None","I",2
"9761","CP","None",26,"Plant",503,31,"None","I",2
"9762","CP","None",26,"Plant",503,41,"None","I",2
"9763","CP","None",26,"Plant",503,43,"None","I",2
"9764","CP","None",26,"Plant",503,56,"None","I",2
"9765","CP","None",26,"Plant",503,59,"None","I",2
"9766","CP","None",26,"Plant",503,72,"None","I",2
"9767","CP","None",26,"Plant",503,73,"None","I",2
"9768","CP","None",26,"Plant",503,85,"None","I",2
"9769","CP","None",26,"Plant",503,93,"Crop production","I",2
"9770","CP","None",26,"Plant",503,10,"None","I",2
"9771","CP","None",26,"Plant",503,17,"None","I",2
"9772","CP","None",26,"Plant",503,24,"None","I",2
"9773","CP","None",26,"Plant",503,31,"None","I",2
"9774","CP","None",26,"Plant",503,41,"None","I",2
"9775","CP","None",26,"Plant",503,43,"None","I",2
"9776","CP","None",26,"Plant",503,56,"None","I",2
"9777","CP","None",26,"Plant",503,59,"None","I",2
"9778","CP","None",26,"Plant",503,72,"None","I",2
"9779","CP","None",26,"Plant",503,73,"None","I",2
"9780","CP","None",26,"Plant",503,85,"None","I",2
"9781","CP","None",26,"Plant",503,93,"Crop production","I",2
"9782","CP","None",26,"Plant",503,10,"None","I",2
"9783","CP","None",26,"Plant",503,17,"None","I",2
"9784","CP","None",26,"Plant",503,24,"None","I",2
"9785","CP","None",26,"Plant",503,31,"None","I",2
"9786","CP","None",26,"Plant",503,41,"None","I",2
"9787","CP","None",26,"Plant",503,43,"None","I",2
"9788","CP","None",26,"Plant",503,56,"None","I",2
"9789","CP","None",26,"Plant",503,59,"None","I",2
"9790","CP","None",26,"Plant",503,72,"None","I",2
"9791","CP","None",26,"Plant",503,73,"None","I",2
"9792","CP","None",26,"Plant",503,85,"None","I",2
"9793","CP","None",26,"Plant",503,93,"Crop production","I",2
"9794","CP","None",31,"Plant",503,10,"None","I",2
"9795","CP","None",31,"Plant",503,17,"None","I",2
"9796","CP","None",31,"Plant",503,24,"None","I",2
"9797","CP","None",31,"Plant",503,26,"None","I",2
"9798","CP","None",31,"Plant",503,41,"None","I",2
"9799","CP","None",31,"Plant",503,43,"None","I",2
"9800","CP","None",31,"Plant",503,56,"None","I",2
"9801","CP","None",31,"Plant",503,59,"None","I",2
"9802","CP","None",31,"Plant",503,72,"None","I",2
"9803","CP","None",31,"Plant",503,73,"None","I",2
"9804","CP","None",31,"Plant",503,85,"None","I",2
"9805","CP","None",31,"Plant",503,93,"Crop production","I",2
"9806","CP","None",31,"Plant",503,10,"None","I",2
"9807","CP","None",31,"Plant",503,17,"None","I",2
"9808","CP","None",31,"Plant",503,24,"None","I",2
"9809","CP","None",31,"Plant",503,26,"None","I",2
"9810","CP","None",31,"Plant",503,41,"None","I",2
"9811","CP","None",31,"Plant",503,43,"None","I",2
"9812","CP","None",31,"Plant",503,56,"None","I",2
"9813","CP","None",31,"Plant",503,59,"None","I",2
"9814","CP","None",31,"Plant",503,72,"None","I",2
"9815","CP","None",31,"Plant",503,73,"None","I",2
"9816","CP","None",31,"Plant",503,85,"None","I",2
"9817","CP","None",31,"Plant",503,93,"Crop production","I",2
"9818","CP","None",31,"Plant",503,10,"None","I",2
"9819","CP","None",31,"Plant",503,17,"None","I",2
"9820","CP","None",31,"Plant",503,24,"None","I",2
"9821","CP","None",31,"Plant",503,26,"None","I",2
"9822","CP","None",31,"Plant",503,41,"None","I",2
"9823","CP","None",31,"Plant",503,43,"None","I",2
"9824","CP","None",31,"Plant",503,56,"None","I",2
"9825","CP","None",31,"Plant",503,59,"None","I",2
"9826","CP","None",31,"Plant",503,72,"None","I",2
"9827","CP","None",31,"Plant",503,73,"None","I",2
"9828","CP","None",31,"Plant",503,85,"None","I",2
"9829","CP","None",31,"Plant",503,93,"Crop production","I",2
"9830","CP","None",41,"Plant",503,10,"None","I",2
"9831","CP","None",41,"Plant",503,17,"None","I",2
"9832","CP","None",41,"Plant",503,24,"None","I",2
"9833","CP","None",41,"Plant",503,26,"None","I",2
"9834","CP","None",41,"Plant",503,31,"None","I",2
"9835","CP","None",41,"Plant",503,43,"None","I",2
"9836","CP","None",41,"Plant",503,56,"None","I",2
"9837","CP","None",41,"Plant",503,59,"None","I",2
"9838","CP","None",41,"Plant",503,72,"None","I",2
"9839","CP","None",41,"Plant",503,73,"None","I",2
"9840","CP","None",41,"Plant",503,85,"None","I",2
"9841","CP","None",41,"Plant",503,93,"Crop production","I",2
"9842","CP","None",41,"Plant",503,10,"None","I",2
"9843","CP","None",41,"Plant",503,17,"None","I",2
"9844","CP","None",41,"Plant",503,24,"None","I",2
"9845","CP","None",41,"Plant",503,26,"None","I",2
"9846","CP","None",41,"Plant",503,31,"None","I",2
"9847","CP","None",41,"Plant",503,43,"None","I",2
"9848","CP","None",41,"Plant",503,56,"None","I",2
"9849","CP","None",41,"Plant",503,59,"None","I",2
"9850","CP","None",41,"Plant",503,72,"None","I",2
"9851","CP","None",41,"Plant",503,73,"None","I",2
"9852","CP","None",41,"Plant",503,85,"None","I",2
"9853","CP","None",41,"Plant",503,93,"Crop production","I",2
"9854","CP","None",41,"Plant",503,10,"None","I",2
"9855","CP","None",41,"Plant",503,17,"None","I",2
"9856","CP","None",41,"Plant",503,24,"None","I",2
"9857","CP","None",41,"Plant",503,26,"None","I",2
"9858","CP","None",41,"Plant",503,31,"None","I",2
"9859","CP","None",41,"Plant",503,43,"None","I",2
"9860","CP","None",41,"Plant",503,56,"None","I",2
"9861","CP","None",41,"Plant",503,59,"None","I",2
"9862","CP","None",41,"Plant",503,72,"None","I",2
"9863","CP","None",41,"Plant",503,73,"None","I",2
"9864","CP","None",41,"Plant",503,85,"None","I",2
"9865","CP","None",41,"Plant",503,93,"Crop production","I",2
"9866","CP","None",43,"Plant",503,10,"None","I",2
"9867","CP","None",43,"Plant",503,17,"None","I",2
"9868","CP","None",43,"Plant",503,24,"None","I",2
"9869","CP","None",43,"Plant",503,26,"None","I",2
"9870","CP","None",43,"Plant",503,31,"None","I",2
"9871","CP","None",43,"Plant",503,41,"None","I",2
"9872","CP","None",43,"Plant",503,56,"None","I",2
"9873","CP","None",43,"Plant",503,59,"None","I",2
"9874","CP","None",43,"Plant",503,72,"None","I",2
"9875","CP","None",43,"Plant",503,73,"None","I",2
"9876","CP","None",43,"Plant",503,85,"None","I",2
"9877","CP","None",43,"Plant",503,93,"Crop production","I",2
"9878","CP","None",43,"Plant",503,10,"None","I",2
"9879","CP","None",43,"Plant",503,17,"None","I",2
"9880","CP","None",43,"Plant",503,24,"None","I",2
"9881","CP","None",43,"Plant",503,26,"None","I",2
"9882","CP","None",43,"Plant",503,31,"None","I",2
"9883","CP","None",43,"Plant",503,41,"None","I",2
"9884","CP","None",43,"Plant",503,56,"None","I",2
"9885","CP","None",43,"Plant",503,59,"None","I",2
"9886","CP","None",43,"Plant",503,72,"None","I",2
"9887","CP","None",43,"Plant",503,73,"None","I",2
"9888","CP","None",43,"Plant",503,85,"None","I",2
"9889","CP","None",43,"Plant",503,93,"Crop production","I",2
"9890","CP","None",43,"Plant",503,10,"None","I",2
"9891","CP","None",43,"Plant",503,17,"None","I",2
"9892","CP","None",43,"Plant",503,24,"None","I",2
"9893","CP","None",43,"Plant",503,26,"None","I",2
"9894","CP","None",43,"Plant",503,31,"None","I",2
"9895","CP","None",43,"Plant",503,41,"None","I",2
"9896","CP","None",43,"Plant",503,56,"None","I",2
"9897","CP","None",43,"Plant",503,59,"None","I",2
"9898","CP","None",43,"Plant",503,72,"None","I",2
"9899","CP","None",43,"Plant",503,73,"None","I",2
"9900","CP","None",43,"Plant",503,85,"None","I",2
"9901","CP","None",43,"Plant",503,93,"Crop production","I",2
"9902","CP","None",56,"Plant",503,10,"None","I",2
"9903","CP","None",56,"Plant",503,17,"None","I",2
"9904","CP","None",56,"Plant",503,24,"None","I",2
"9905","CP","None",56,"Plant",503,26,"None","I",2
"9906","CP","None",56,"Plant",503,31,"None","I",2
"9907","CP","None",56,"Plant",503,41,"None","I",2
"9908","CP","None",56,"Plant",503,43,"None","I",2
"9909","CP","None",56,"Plant",503,59,"None","I",2
"9910","CP","None",56,"Plant",503,72,"None","I",2
"9911","CP","None",56,"Plant",503,73,"None","I",2
"9912","CP","None",56,"Plant",503,85,"None","I",2
"9913","CP","None",56,"Plant",503,93,"Crop production","I",2
"9914","CP","None",56,"Plant",503,10,"None","I",2
"9915","CP","None",56,"Plant",503,17,"None","I",2
"9916","CP","None",56,"Plant",503,24,"None","I",2
"9917","CP","None",56,"Plant",503,26,"None","I",2
"9918","CP","None",56,"Plant",503,31,"None","I",2
"9919","CP","None",56,"Plant",503,41,"None","I",2
"9920","CP","None",56,"Plant",503,43,"None","I",2
"9921","CP","None",56,"Plant",503,59,"None","I",2
"9922","CP","None",56,"Plant",503,72,"None","I",2
"9923","CP","None",56,"Plant",503,73,"None","I",2
"9924","CP","None",56,"Plant",503,85,"None","I",2
"9925","CP","None",56,"Plant",503,93,"Crop production","I",2
"9926","CP","None",56,"Plant",503,10,"None","I",2
"9927","CP","None",56,"Plant",503,17,"None","I",2
"9928","CP","None",56,"Plant",503,24,"None","I",2
"9929","CP","None",56,"Plant",503,26,"None","I",2
"9930","CP","None",56,"Plant",503,31,"None","I",2
"9931","CP","None",56,"Plant",503,41,"None","I",2
"9932","CP","None",56,"Plant",503,43,"None","I",2
"9933","CP","None",56,"Plant",503,59,"None","I",2
"9934","CP","None",56,"Plant",503,72,"None","I",2
"9935","CP","None",56,"Plant",503,73,"None","I",2
"9936","CP","None",56,"Plant",503,85,"None","I",2
"9937","CP","None",56,"Plant",503,93,"Crop production","I",2
"9938","CP","None",59,"Plant",503,10,"None","I",2
"9939","CP","None",59,"Plant",503,17,"None","I",2
"9940","CP","None",59,"Plant",503,24,"None","I",2
"9941","CP","None",59,"Plant",503,26,"None","I",2
"9942","CP","None",59,"Plant",503,31,"None","I",2
"9943","CP","None",59,"Plant",503,41,"None","I",2
"9944","CP","None",59,"Plant",503,43,"None","I",2
"9945","CP","None",59,"Plant",503,56,"None","I",2
"9946","CP","None",59,"Plant",503,72,"None","I",2
"9947","CP","None",59,"Plant",503,73,"None","I",2
"9948","CP","None",59,"Plant",503,85,"None","I",2
"9949","CP","None",59,"Plant",503,93,"Crop production","I",2
"9950","CP","None",59,"Plant",503,10,"None","I",2
"9951","CP","None",59,"Plant",503,17,"None","I",2
"9952","CP","None",59,"Plant",503,24,"None","I",2
"9953","CP","None",59,"Plant",503,26,"None","I",2
"9954","CP","None",59,"Plant",503,31,"None","I",2
"9955","CP","None",59,"Plant",503,41,"None","I",2
"9956","CP","None",59,"Plant",503,43,"None","I",2
"9957","CP","None",59,"Plant",503,56,"None","I",2
"9958","CP","None",59,"Plant",503,72,"None","I",2
"9959","CP","None",59,"Plant",503,73,"None","I",2
"9960","CP","None",59,"Plant",503,85,"None","I",2
"9961","CP","None",59,"Plant",503,93,"Crop production","I",2
"9962","CP","None",59,"Plant",503,10,"None","I",2
"9963","CP","None",59,"Plant",503,17,"None","I",2
"9964","CP","None",59,"Plant",503,24,"None","I",2
"9965","CP","None",59,"Plant",503,26,"None","I",2
"9966","CP","None",59,"Plant",503,31,"None","I",2
"9967","CP","None",59,"Plant",503,41,"None","I",2
"9968","CP","None",59,"Plant",503,43,"None","I",2
"9969","CP","None",59,"Plant",503,56,"None","I",2
"9970","CP","None",59,"Plant",503,72,"None","I",2
"9971","CP","None",59,"Plant",503,73,"None","I",2
"9972","CP","None",59,"Plant",503,85,"None","I",2
"9973","CP","None",59,"Plant",503,93,"Crop production","I",2
"9974","CP","None",72,"Plant",503,10,"None","I",2
"9975","CP","None",72,"Plant",503,17,"None","I",2
"9976","CP","None",72,"Plant",503,24,"None","I",2
"9977","CP","None",72,"Plant",503,26,"None","I",2
"9978","CP","None",72,"Plant",503,31,"None","I",2
"9979","CP","None",72,"Plant",503,41,"None","I",2
"9980","CP","None",72,"Plant",503,43,"None","I",2
"9981","CP","None",72,"Plant",503,56,"None","I",2
"9982","CP","None",72,"Plant",503,59,"None","I",2
"9983","CP","None",72,"Plant",503,73,"None","I",2
"9984","CP","None",72,"Plant",503,85,"None","I",2
"9985","CP","None",72,"Plant",503,93,"Crop production","I",2
"9986","CP","None",72,"Plant",503,10,"None","I",2
"9987","CP","None",72,"Plant",503,17,"None","I",2
"9988","CP","None",72,"Plant",503,24,"None","I",2
"9989","CP","None",72,"Plant",503,26,"None","I",2
"9990","CP","None",72,"Plant",503,31,"None","I",2
"9991","CP","None",72,"Plant",503,41,"None","I",2
"9992","CP","None",72,"Plant",503,43,"None","I",2
"9993","CP","None",72,"Plant",503,56,"None","I",2
"9994","CP","None",72,"Plant",503,59,"None","I",2
"9995","CP","None",72,"Plant",503,73,"None","I",2
"9996","CP","None",72,"Plant",503,85,"None","I",2
"9997","CP","None",72,"Plant",503,93,"Crop production","I",2
"9998","CP","None",72,"Plant",503,10,"None","I",2
"9999","CP","None",72,"Plant",503,17,"None","I",2
"10000","CP","None",72,"Plant",503,24,"None","I",2
"10001","CP","None",72,"Plant",503,26,"None","I",2
"10002","CP","None",72,"Plant",503,31,"None","I",2
"10003","CP","None",72,"Plant",503,41,"None","I",2
"10004","CP","None",72,"Plant",503,43,"None","I",2
"10005","CP","None",72,"Plant",503,56,"None","I",2
"10006","CP","None",72,"Plant",503,59,"None","I",2
"10007","CP","None",72,"Plant",503,73,"None","I",2
"10008","CP","None",72,"Plant",503,85,"None","I",2
"10009","CP","None",72,"Plant",503,93,"Crop production","I",2
"10010","CP","None",73,"Plant",503,10,"None","I",2
"10011","CP","None",73,"Plant",503,17,"None","I",2
"10012","CP","None",73,"Plant",503,24,"None","I",2
"10013","CP","None",73,"Plant",503,26,"None","I",2
"10014","CP","None",73,"Plant",503,31,"None","I",2
"10015","CP","None",73,"Plant",503,41,"None","I",2
"10016","CP","None",73,"Plant",503,43,"None","I",2
"10017","CP","None",73,"Plant",503,56,"None","I",2
"10018","CP","None",73,"Plant",503,59,"None","I",2
"10019","CP","None",73,"Plant",503,72,"None","I",2
"10020","CP","None",73,"Plant",503,85,"None","I",2
"10021","CP","None",73,"Plant",503,93,"Crop production","I",2
"10022","CP","None",73,"Plant",503,10,"None","I",2
"10023","CP","None",73,"Plant",503,17,"None","I",2
"10024","CP","None",73,"Plant",503,24,"None","I",2
"10025","CP","None",73,"Plant",503,26,"None","I",2
"10026","CP","None",73,"Plant",503,31,"None","I",2
"10027","CP","None",73,"Plant",503,41,"None","I",2
"10028","CP","None",73,"Plant",503,43,"None","I",2
"10029","CP","None",73,"Plant",503,56,"None","I",2
"10030","CP","None",73,"Plant",503,59,"None","I",2
"10031","CP","None",73,"Plant",503,72,"None","I",2
"10032","CP","None",73,"Plant",503,85,"None","I",2
"10033","CP","None",73,"Plant",503,93,"Crop production","I",2
"10034","CP","None",73,"Plant",503,10,"None","I",2
"10035","CP","None",73,"Plant",503,17,"None","I",2
"10036","CP","None",73,"Plant",503,24,"None","I",2
"10037","CP","None",73,"Plant",503,26,"None","I",2
"10038","CP","None",73,"Plant",503,31,"None","I",2
"10039","CP","None",73,"Plant",503,41,"None","I",2
"10040","CP","None",73,"Plant",503,43,"None","I",2
"10041","CP","None",73,"Plant",503,56,"None","I",2
"10042","CP","None",73,"Plant",503,59,"None","I",2
"10043","CP","None",73,"Plant",503,72,"None","I",2
"10044","CP","None",73,"Plant",503,85,"None","I",2
"10045","CP","None",73,"Plant",503,93,"Crop production","I",2
"10046","CP","None",85,"Plant",503,10,"None","I",2
"10047","CP","None",85,"Plant",503,17,"None","I",2
"10048","CP","None",85,"Plant",503,24,"None","I",2
"10049","CP","None",85,"Plant",503,26,"None","I",2
"10050","CP","None",85,"Plant",503,31,"None","I",2
"10051","CP","None",85,"Plant",503,41,"None","I",2
"10052","CP","None",85,"Plant",503,43,"None","I",2
"10053","CP","None",85,"Plant",503,56,"None","I",2
"10054","CP","None",85,"Plant",503,59,"None","I",2
"10055","CP","None",85,"Plant",503,72,"None","I",2
"10056","CP","None",85,"Plant",503,73,"None","I",2
"10057","CP","None",85,"Plant",503,93,"Crop production","I",2
"10058","CP","None",85,"Plant",503,10,"None","I",2
"10059","CP","None",85,"Plant",503,17,"None","I",2
"10060","CP","None",85,"Plant",503,24,"None","I",2
"10061","CP","None",85,"Plant",503,26,"None","I",2
"10062","CP","None",85,"Plant",503,31,"None","I",2
"10063","CP","None",85,"Plant",503,41,"None","I",2
"10064","CP","None",85,"Plant",503,43,"None","I",2
"10065","CP","None",85,"Plant",503,56,"None","I",2
"10066","CP","None",85,"Plant",503,59,"None","I",2
"10067","CP","None",85,"Plant",503,72,"None","I",2
"10068","CP","None",85,"Plant",503,73,"None","I",2
"10069","CP","None",85,"Plant",503,93,"Crop production","I",2
"10070","CP","None",85,"Plant",503,10,"None","I",2
"10071","CP","None",85,"Plant",503,17,"None","I",2
"10072","CP","None",85,"Plant",503,24,"None","I",2
"10073","CP","None",85,"Plant",503,26,"None","I",2
"10074","CP","None",85,"Plant",503,31,"None","I",2
"10075","CP","None",85,"Plant",503,41,"None","I",2
"10076","CP","None",85,"Plant",503,43,"None","I",2
"10077","CP","None",85,"Plant",503,56,"None","I",2
"10078","CP","None",85,"Plant",503,59,"None","I",2
"10079","CP","None",85,"Plant",503,72,"None","I",2
"10080","CP","None",85,"Plant",503,73,"None","I",2
"10081","CP","None",85,"Plant",503,93,"Crop production","I",2
"10082","CP","Crop production",93,"Crop",503,10,"None","I",2
"10083","CP","Crop production",93,"Crop",503,17,"None","I",2
"10084","CP","Crop production",93,"Crop",503,24,"None","I",2
"10085","CP","Crop production",93,"Crop",503,26,"None","I",2
"10086","CP","Crop production",93,"Crop",503,31,"None","I",2
"10087","CP","Crop production",93,"Crop",503,41,"None","I",2
"10088","CP","Crop production",93,"Crop",503,43,"None","I",2
"10089","CP","Crop production",93,"Crop",503,56,"None","I",2
